player_id,Player Name,team_id,team_name,tournament_id,Yellow URL,stage_name,tournament_name,team_code,Second Yellow URL,Red URL,minute_label,match_period,match_name,match_id,Year,Quarter,Month,Day,group_name,booking_id,Sum of yellow_card,Sum of shirt_number,Sum of sending_off,Sum of second_yellow_card,Sum of red_card,Sum of minute_stoppage,Sum of minute_regulation,Sum of home_team,Sum of away_team
P-10713, Cacau,T-31,Germany,WC-2010,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,third-place match,2010 FIFA Men's World Cup,DEU,"","",7',first half,Uruguay vs Germany,M-2010-63,2010,Qtr 3,July,10,not applicable,B-2973,1,19,0,0,0,0,7,0,1
P-10739,Enzo FernÃ¡ndez,T-03,Argentina,WC-2022,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,final,2022 FIFA Men's World Cup,ARG,"","",45'+7',"first half, stoppage time",Argentina vs France,M-2022-64,2022,Qtr 4,December,18,not applicable,B-3926,1,24,0,0,0,7,45,1,0
P-10757,Silvia Neid,T-31,Germany,WC-1995,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,1995 FIFA Women's World Cup,DEU,"","",14',first half,Sweden vs Germany,M-1995-08,1995,Qtr 2,June,7,Group A,B-1650,1,10,0,0,0,0,14,0,1
P-10789,Philipp Degen,T-75,Switzerland,WC-2006,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,2006 FIFA Men's World Cup,CHE,"","",56',second half,France vs Switzerland,M-2006-13,2006,Qtr 2,June,13,Group G,B-2366,1,23,0,0,0,0,56,0,1
P-10791,Patience Avre,T-50,Nigeria,WC-1995,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,1995 FIFA Women's World Cup,NGA,"","",14',first half,Nigeria vs Canada,M-1995-09,1995,Qtr 2,June,8,Group B,B-1652,1,18,0,0,0,0,14,1,0
P-10829,Marko Å uler,T-69,Slovenia,WC-2010,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,2010 FIFA Men's World Cup,SVN,"","",69',second half,Slovenia vs United States,M-2010-22,2010,Qtr 2,June,18,Group C,B-2810,1,4,0,0,0,0,69,1,0
P-10855,Ihor Belanov,T-72,Soviet Union,WC-1986,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,1986 FIFA Men's World Cup,SUN,"","",33',first half,France vs Soviet Union,M-1986-14,1986,Qtr 2,June,5,Group C,B-1076,1,19,0,0,0,0,33,0,1
P-10860,Gonzalo Pineda,T-46,Mexico,WC-2006,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,2006 FIFA Men's World Cup,MEX,"","",59',second half,Mexico vs Angola,M-2006-23,2006,Qtr 2,June,16,Group D,B-2423,1,14,0,0,0,0,59,1,0
P-10890,Leonel Ãlvarez,T-16,Colombia,WC-1990,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,1990 FIFA Men's World Cup,COL,"","",38',first half,West Germany vs Colombia,M-1990-27,1990,Qtr 2,June,19,Group D,B-1261,1,14,0,0,0,0,38,0,1
P-10890,Leonel Ãlvarez,T-16,Colombia,WC-1994,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,1994 FIFA Men's World Cup,COL,"","",70',second half,Colombia vs Romania,M-1994-05,1994,Qtr 2,June,18,Group A,B-1418,1,14,0,0,0,0,70,1,0
P-10890,Leonel Ãlvarez,T-16,Colombia,WC-1994,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,1994 FIFA Men's World Cup,COL,"","",80',second half,Switzerland vs Colombia,M-1994-25,1994,Qtr 2,June,26,Group A,B-1501,1,14,0,0,0,0,80,0,1
P-10906,Oleh Protasov,T-72,Soviet Union,WC-1990,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,1990 FIFA Men's World Cup,SUN,"","",75',second half,Cameroon vs Soviet Union,M-1990-26,1990,Qtr 2,June,18,Group B,B-1258,1,10,0,0,0,0,75,0,1
P-10951,Marina Cordenons,T-41,Italy,WC-1991,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,quarter-final,1991 FIFA Women's World Cup,ITA,"","",20',first half,Norway vs Italy,M-1991-21,1991,Qtr 4,November,24,not applicable,B-1389,1,3,0,0,0,0,20,0,1
P-10953,Christoph Spycher,T-75,Switzerland,WC-2006,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,2006 FIFA Men's World Cup,CHE,"","",82',second half,Switzerland vs South Korea,M-2006-47,2006,Qtr 2,June,23,Group G,B-2556,1,17,0,0,0,0,82,1,0
P-10960,Tony Lochhead,T-49,New Zealand,WC-2010,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,2010 FIFA Men's World Cup,NZL,"","",42',first half,New Zealand vs Slovakia,M-2010-12,2010,Qtr 2,June,15,Group F,B-2767,1,3,0,0,0,0,42,1,0
P-10986,Fara Williams,T-28,England,WC-2007,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,2007 FIFA Women's World Cup,ENG,"","",55',second half,England vs Germany,M-2007-11,2007,Qtr 3,September,14,Group A,B-2670,1,8,0,0,0,0,55,1,0
P-10986,Fara Williams,T-28,England,WC-2007,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,2007 FIFA Women's World Cup,ENG,"","",61',second half,England vs Argentina,M-2007-17,2007,Qtr 3,September,17,Group A,B-2691,1,8,0,0,0,0,61,1,0
P-10986,Fara Williams,T-28,England,WC-2011,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,quarter-final,2011 FIFA Women's World Cup,ENG,"","",5',first half,England vs France,M-2011-25,2011,Qtr 3,July,9,not applicable,B-3029,1,8,0,0,0,0,5,1,0
P-11000,Jes HÃ¸gh,T-22,Denmark,WC-1998,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,1998 FIFA Men's World Cup,DNK,"","",56',second half,South Africa vs Denmark,M-1998-21,1998,Qtr 2,June,18,Group C,B-1780,1,4,0,0,0,0,56,0,1
P-11130,Kily GonzÃ¡lez,T-03,Argentina,WC-2002,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,2002 FIFA Men's World Cup,ARG,"","",75',second half,Sweden vs Argentina,M-2002-38,2002,Qtr 2,June,12,Group F,B-2133,1,18,0,0,0,0,75,0,1
P-11191,Francisco Javier RodrÃ­guez,T-46,Mexico,WC-2006,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,2006 FIFA Men's World Cup,MEX,"","",22',first half,Portugal vs Mexico,M-2006-38,2006,Qtr 2,June,21,Group D,B-2502,1,22,0,0,0,0,22,0,1
P-11191,Francisco Javier RodrÃ­guez,T-46,Mexico,WC-2010,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,2010 FIFA Men's World Cup,MEX,"","",82',second half,France vs Mexico,M-2010-20,2010,Qtr 2,June,17,Group A,B-2799,1,2,0,0,0,0,82,0,1
P-11241,Wim Kieft,T-48,Netherlands,WC-1990,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,1990 FIFA Men's World Cup,NLD,"","",58',second half,Netherlands vs Egypt,M-1990-11,1990,Qtr 2,June,12,Group F,B-1213,1,12,0,0,0,0,58,1,0
P-11275,JÃºlio CÃ©sar,T-09,Brazil,WC-2014,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,quarter-finals,2014 FIFA Men's World Cup,BRA,"","",78',second half,Brazil vs Colombia,M-2014-58,2014,Qtr 3,July,4,not applicable,B-3222,1,12,0,0,0,0,78,1,0
P-11369,Lebogang Ramalepe,T-70,South Africa,WC-2019,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,2019 FIFA Women's World Cup,ZAF,"","",53',second half,South Africa vs Germany,M-2019-26,2019,Qtr 2,June,17,Group B,B-3638,1,2,0,0,0,0,53,1,0
P-11424,Nuno Frechaut,T-58,Portugal,WC-2002,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,2002 FIFA Men's World Cup,PRT,"","",25',first half,Portugal vs Poland,M-2002-32,2002,Qtr 2,June,10,Group D,B-2094,1,18,0,0,0,0,25,1,0
P-11436,Sokratis Papastathopoulos,T-33,Greece,WC-2010,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,2010 FIFA Men's World Cup,GRC,"","",15',first half,Greece vs Nigeria,M-2010-19,2010,Qtr 2,June,17,Group B,B-2789,1,19,0,0,0,0,15,1,0
P-11436,Sokratis Papastathopoulos,T-33,Greece,WC-2014,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,2014 FIFA Men's World Cup,GRC,"","",52',second half,Colombia vs Greece,M-2014-05,2014,Qtr 2,June,14,Group C,B-3069,1,19,0,0,0,0,52,0,1
P-11707,Walter Mantegazza,T-84,Uruguay,WC-1974,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,1974 FIFA Men's World Cup,URY,"","",25',first half,Uruguay vs Netherlands,M-1974-06,1974,Qtr 2,June,15,Group 3,B-0818,1,18,0,0,0,0,25,1,0
P-11767,Celso Borges,T-17,Costa Rica,WC-2022,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,2022 FIFA Men's World Cup,CRI,"","",61',second half,Japan vs Costa Rica,M-2022-25,2022,Qtr 4,November,27,Group E,B-3792,1,5,0,0,0,0,61,0,1
P-11773, Raquel,T-09,Brazil,WC-2015,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,2015 FIFA Women's World Cup,BRA,"","",90'+2',"second half, stoppage time",Brazil vs Spain,M-2015-22,2015,Qtr 2,June,13,Group E,B-3285,1,18,0,0,0,2,90,1,0
P-11817,Ricardo Cabanas,T-75,Switzerland,WC-2006,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,2006 FIFA Men's World Cup,CHE,"","",72',second half,France vs Switzerland,M-2006-13,2006,Qtr 2,June,13,Group G,B-2369,1,7,0,0,0,0,72,0,1
P-11819,Cathrine Paaske SÃ¸rensen,T-22,Denmark,WC-2007,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,2007 FIFA Women's World Cup,DNK,"","",80',second half,China vs Denmark,M-2007-08,2007,Qtr 3,September,12,Group D,B-2662,1,7,0,0,0,0,80,0,1
P-11872, Juliana,T-09,Brazil,WC-2003,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,quarter-final,2003 FIFA Women's World Cup,BRA,"","",52',second half,Brazil vs Sweden,M-2003-25,2003,Qtr 4,October,1,not applicable,B-2299,1,3,0,0,0,0,52,1,0
P-11915,Tsuneyasu Miyamoto,T-44,Japan,WC-2002,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,2002 FIFA Men's World Cup,JPN,"","",15',first half,Japan vs Russia,M-2002-29,2002,Qtr 2,June,9,Group H,B-2080,1,17,0,0,0,0,15,1,0
P-11915,Tsuneyasu Miyamoto,T-44,Japan,WC-2006,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,2006 FIFA Men's World Cup,JPN,"","",21',first half,Japan vs Croatia,M-2006-27,2006,Qtr 2,June,18,Group F,B-2445,1,5,0,0,0,0,21,1,0
P-11915,Tsuneyasu Miyamoto,T-44,Japan,WC-2006,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,2006 FIFA Men's World Cup,JPN,"","",31',first half,Australia vs Japan,M-2006-09,2006,Qtr 2,June,12,Group F,B-2341,1,5,0,0,0,0,31,0,1
P-11930,JosÃ© Francisco Cevallos,T-25,Ecuador,WC-2002,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,2002 FIFA Men's World Cup,ECU,"","",27',first half,Mexico vs Ecuador,M-2002-27,2002,Qtr 2,June,9,Group G,B-2069,1,1,0,0,0,0,27,0,1
P-11933,Thilo Kehrer,T-31,Germany,WC-2022,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,2022 FIFA Men's World Cup,DEU,"","",37',first half,Spain vs Germany,M-2022-28,2022,Qtr 4,November,27,Group E,B-3802,1,5,0,0,0,0,37,0,1
P-11960,Å½eljko PetroviÄ‡,T-87,Yugoslavia,WC-1998,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,1998 FIFA Men's World Cup,YUG,"","",42',first half,Yugoslavia vs Iran,M-1998-12,1998,Qtr 2,June,14,Group F,B-1740,1,16,0,0,0,0,42,1,0
P-11968,Nothando Vilakazi,T-70,South Africa,WC-2019,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,2019 FIFA Women's World Cup,ZAF,"","",58',second half,South Africa vs Germany,M-2019-26,2019,Qtr 2,June,17,Group B,B-3640,1,3,0,0,0,0,58,1,0
P-11968,Nothando Vilakazi,T-70,South Africa,WC-2019,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,2019 FIFA Women's World Cup,ZAF,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,"",59',second half,Spain vs South Africa,M-2019-03,2019,Qtr 2,June,8,Group B,B-3586,1,3,1,1,0,0,59,0,1
P-11979,Basarab Panduru,T-61,Romania,WC-1994,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,quarter-finals,1994 FIFA Men's World Cup,ROU,"","",108',"extra time, second half",Romania vs Sweden,M-1994-48,1994,Qtr 3,July,10,not applicable,B-1617,1,15,0,0,0,0,108,1,0
P-12030,Romeo Benetti,T-41,Italy,WC-1974,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,1974 FIFA Men's World Cup,ITA,"","",48',second half,Argentina vs Italy,M-1974-15,1974,Qtr 2,June,19,Group 4,B-0840,1,4,0,0,0,0,48,0,1
P-12030,Romeo Benetti,T-41,Italy,WC-1978,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,1978 FIFA Men's World Cup,ITA,"","",60',second half,Argentina vs Italy,M-1978-20,1978,Qtr 2,June,10,Group 1,B-0917,1,10,0,0,0,0,60,0,1
P-12030,Romeo Benetti,T-41,Italy,WC-1978,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,second group stage,1978 FIFA Men's World Cup,ITA,"","",40',first half,Italy vs Netherlands,M-1978-34,1978,Qtr 2,June,21,Group A,B-0933,1,10,0,0,0,0,40,1,0
P-12051,Sherida Spitse,T-48,Netherlands,WC-2019,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,final,2019 FIFA Women's World Cup,NLD,"","",10',first half,United States vs Netherlands,M-2019-52,2019,Qtr 3,July,7,not applicable,B-3706,1,8,0,0,0,0,10,0,1
P-12051,Sherida Spitse,T-48,Netherlands,WC-2019,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,semi-final,2019 FIFA Women's World Cup,NLD,"","",85',second half,Netherlands vs Sweden,M-2019-50,2019,Qtr 3,July,3,not applicable,B-3701,1,8,0,0,0,0,85,1,0
P-12102,Gerd Kische,T-24,East Germany,WC-1974,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,1974 FIFA Men's World Cup,DDR,"","",61',second half,East Germany vs Australia,M-1974-03,1974,Qtr 2,June,14,Group 1,B-0815,1,18,0,0,0,0,61,1,0
P-12102,Gerd Kische,T-24,East Germany,WC-1974,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,1974 FIFA Men's World Cup,DDR,"","",65',second half,Chile vs East Germany,M-1974-10,1974,Qtr 2,June,18,Group 1,B-0827,1,18,0,0,0,0,65,0,1
P-12183,SÃ¡ndor Zombori,T-36,Hungary,WC-1978,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,1978 FIFA Men's World Cup,HUN,"","",26',first half,Italy vs Hungary,M-1978-09,1978,Qtr 2,June,6,Group 1,B-0908,1,5,0,0,0,0,26,0,1
P-12268,Zoran MirkoviÄ‡,T-87,Yugoslavia,WC-1998,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,round of 16,1998 FIFA Men's World Cup,YUG,"","",52',second half,Netherlands vs Yugoslavia,M-1998-54,1998,Qtr 2,June,29,not applicable,B-1917,1,2,0,0,0,0,52,0,1
P-12335,Abdulelah Al-Amri,T-63,Saudi Arabia,WC-2022,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,2022 FIFA Men's World Cup,SAU,"","",45'+4',"first half, stoppage time",Poland vs Saudi Arabia,M-2022-22,2022,Qtr 4,November,26,Group C,B-3781,1,4,0,0,0,4,45,0,1
P-12335,Abdulelah Al-Amri,T-63,Saudi Arabia,WC-2022,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,2022 FIFA Men's World Cup,SAU,"","",90'+1',"second half, stoppage time",Saudi Arabia vs Mexico,M-2022-40,2022,Qtr 4,November,30,Group C,B-3840,1,4,0,0,0,1,90,1,0
P-12357,Kelly Smith,T-28,England,WC-2007,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,2007 FIFA Women's World Cup,ENG,"","",90'+4',"second half, stoppage time",Japan vs England,M-2007-03,2007,Qtr 3,September,11,Group A,B-2656,1,10,0,0,0,4,90,0,1
P-12381,Arkadiusz Milik,T-57,Poland,WC-2022,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,2022 FIFA Men's World Cup,POL,"","",19',first half,Poland vs Saudi Arabia,M-2022-22,2022,Qtr 4,November,26,Group C,B-3779,1,7,0,0,0,0,19,1,0
P-12418, Zinho,T-09,Brazil,WC-1994,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,semi-finals,1994 FIFA Men's World Cup,BRA,"","",3',first half,Sweden vs Brazil,M-1994-50,1994,Qtr 3,July,13,not applicable,B-1623,1,9,0,0,0,0,3,0,1
P-12458,Ã‰mile Mbouh,T-11,Cameroon,WC-1990,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,1990 FIFA Men's World Cup,CMR,"","",54',second half,Argentina vs Cameroon,M-1990-01,1990,Qtr 2,June,8,Group B,B-1192,1,8,0,0,0,0,54,0,1
P-12458,Ã‰mile Mbouh,T-11,Cameroon,WC-1990,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,round of 16,1990 FIFA Men's World Cup,CMR,"","",68',second half,Cameroon vs Colombia,M-1990-37,1990,Qtr 2,June,23,not applicable,B-1299,1,8,0,0,0,0,68,1,0
P-12458,Ã‰mile Mbouh,T-11,Cameroon,WC-1994,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,1994 FIFA Men's World Cup,CMR,"","",5',first half,Cameroon vs Sweden,M-1994-08,1994,Qtr 2,June,19,Group B,B-1427,1,8,0,0,0,0,5,1,0
P-12467,Tarak Dhiab,T-79,Tunisia,WC-1978,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,1978 FIFA Men's World Cup,TUN,"","",68',second half,West Germany vs Tunisia,M-1978-19,1978,Qtr 2,June,10,Group 2,B-0915,1,10,0,0,0,0,68,0,1
P-12472,David Narey,T-64,Scotland,WC-1986,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,1986 FIFA Men's World Cup,SCO,"","",48',second half,Scotland vs Uruguay,M-1986-36,1986,Qtr 2,June,13,Group E,B-1133,1,14,0,0,0,0,48,1,0
P-12476,Carlos Bacca,T-16,Colombia,WC-2018,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,round of 16,2018 FIFA Men's World Cup,COL,"","",64',second half,Colombia vs England,M-2018-56,2018,Qtr 3,July,3,not applicable,B-3548,1,7,0,0,0,0,64,1,0
P-12533,Mousa DembÃ©lÃ©,T-06,Belgium,WC-2014,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,2014 FIFA Men's World Cup,BEL,"","",50',second half,South Korea vs Belgium,M-2014-48,2014,Qtr 2,June,26,Group H,B-3186,1,19,0,0,0,0,50,0,1
P-12548,Carlos Bocanegra,T-83,United States,WC-2010,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,round of 16,2010 FIFA Men's World Cup,USA,"","",68',second half,United States vs Ghana,M-2010-50,2010,Qtr 2,June,26,not applicable,B-2922,1,3,0,0,0,0,68,1,0
P-12551,Mauro Silva,T-09,Brazil,WC-1994,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,1994 FIFA Men's World Cup,BRA,"","",44',first half,Brazil vs Cameroon,M-1994-19,1994,Qtr 2,June,24,Group B,B-1468,1,5,0,0,0,0,44,1,0
P-12619,Weifeng Li,T-14,China,WC-2002,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,2002 FIFA Men's World Cup,CHN,"","",62',second half,Turkey vs China,M-2002-42,2002,Qtr 2,June,13,Group C,B-2150,1,14,0,0,0,0,62,0,1
P-12625,Dan Petrescu,T-61,Romania,WC-1994,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,1994 FIFA Men's World Cup,ROU,"","",73',second half,United States vs Romania,M-1994-26,1994,Qtr 2,June,26,Group A,B-1506,1,2,0,0,0,0,73,0,1
P-12625,Dan Petrescu,T-61,Romania,WC-1998,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,1998 FIFA Men's World Cup,ROU,"","",78',second half,Romania vs Colombia,M-1998-15,1998,Qtr 2,June,15,Group G,B-1752,1,2,0,0,0,0,78,1,0
P-12625,Dan Petrescu,T-61,Romania,WC-1998,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,round of 16,1998 FIFA Men's World Cup,ROU,"","",70',second half,Romania vs Croatia,M-1998-55,1998,Qtr 2,June,30,not applicable,B-1921,1,2,0,0,0,0,70,1,0
P-12635,Alistair Johnston,T-12,Canada,WC-2022,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,2022 FIFA Men's World Cup,CAN,"","",83',second half,Belgium vs Canada,M-2022-12,2022,Qtr 4,November,23,Group F,B-3748,1,2,0,0,0,0,83,0,1
P-12680,Marcin BaszczyÅ„ski,T-57,Poland,WC-2006,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,2006 FIFA Men's World Cup,POL,"","",60',second half,Costa Rica vs Poland,M-2006-33,2006,Qtr 2,June,20,Group A,B-2484,1,4,0,0,0,0,60,0,1
P-12695,Tasos Mitropoulos,T-33,Greece,WC-1994,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,1994 FIFA Men's World Cup,GRC,"","",32',first half,Greece vs Nigeria,M-1994-36,1994,Qtr 2,June,30,Group D,B-1548,1,10,0,0,0,0,32,1,0
P-12695,Tasos Mitropoulos,T-33,Greece,WC-1994,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,1994 FIFA Men's World Cup,GRC,"","",59',second half,Bulgaria vs Greece,M-1994-24,1994,Qtr 2,June,26,Group D,B-1495,1,10,0,0,0,0,59,0,1
P-12805,Michael Essien,T-32,Ghana,WC-2006,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,2006 FIFA Men's World Cup,GHA,"","",37',first half,Czech Republic vs Ghana,M-2006-25,2006,Qtr 2,June,17,Group E,B-2433,1,8,0,0,0,0,37,0,1
P-12805,Michael Essien,T-32,Ghana,WC-2006,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,2006 FIFA Men's World Cup,GHA,"","",5',first half,Ghana vs United States,M-2006-42,2006,Qtr 2,June,22,Group E,B-2524,1,8,0,0,0,0,5,1,0
P-12818,Mesut Ã–zil,T-31,Germany,WC-2010,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,2010 FIFA Men's World Cup,DEU,"","",12',first half,Germany vs Australia,M-2010-08,2010,Qtr 2,June,13,Group D,B-2754,1,8,0,0,0,0,12,1,0
P-12856,Leonardo GonzÃ¡lez,T-17,Costa Rica,WC-2006,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,2006 FIFA Men's World Cup,CRI,"","",76',second half,Costa Rica vs Poland,M-2006-33,2006,Qtr 2,June,20,Group A,B-2485,1,12,0,0,0,0,76,1,0
P-12901,Silvia Fiorini,T-41,Italy,WC-1991,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,1991 FIFA Women's World Cup,ITA,"","",59',second half,Chinese Taipei vs Italy,M-1991-06,1991,Qtr 4,November,17,Group C,B-1369,1,7,0,0,0,0,59,0,1
P-12913,Tariq Lamptey,T-32,Ghana,WC-2022,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,2022 FIFA Men's World Cup,GHA,"","",73',second half,South Korea vs Ghana,M-2022-30,2022,Qtr 4,November,28,Group H,B-3812,1,2,0,0,0,0,73,0,1
P-12950, Edinho,T-09,Brazil,WC-1986,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,round of 16,1986 FIFA Men's World Cup,BRA,"","",83',second half,Brazil vs Poland,M-1986-39,1986,Qtr 2,June,16,not applicable,B-1143,1,4,0,0,0,0,83,1,0
P-12996,Mohamed Al-Deayea,T-63,Saudi Arabia,WC-1994,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,1994 FIFA Men's World Cup,SAU,"","",90',second half,Saudi Arabia vs Morocco,M-1994-22,1994,Qtr 2,June,25,Group F,B-1486,1,1,0,0,0,0,90,1,0
P-12997,Lydia Ankrah,T-32,Ghana,WC-2003,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,2003 FIFA Women's World Cup,GHA,"","",59',second half,Ghana vs Australia,M-2003-23,2003,Qtr 3,September,28,Group D,B-2294,1,16,0,0,0,0,59,1,0
P-13029,Sami Khedira,T-31,Germany,WC-2010,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,2010 FIFA Men's World Cup,DEU,"","",22',first half,Germany vs Serbia,M-2010-21,2010,Qtr 2,June,18,Group D,B-2803,1,6,0,0,0,0,22,1,0
P-13029,Sami Khedira,T-31,Germany,WC-2014,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,quarter-finals,2014 FIFA Men's World Cup,DEU,"","",54',second half,France vs Germany,M-2014-57,2014,Qtr 3,July,4,not applicable,B-3217,1,6,0,0,0,0,54,0,1
P-13151,RadosÅ‚aw Majdan,T-57,Poland,WC-2002,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,2002 FIFA Men's World Cup,POL,"","",44',first half,Poland vs United States,M-2002-47,2002,Qtr 2,June,14,Group D,B-2169,1,12,0,0,0,0,44,1,0
